Nomenclature,ReporterISO3,ProductCode,ProductDescription,ReporterName,PartnerISO3,PartnerName,TradeFlowName,TradeFlowCode,2013 in 1000 USD ,2014 in 1000 USD ,2015 in 1000 USD ,2016 in 1000 USD 
H4,MERCOSUR,590110,- textile fabrics coated with Gum o,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,0.77,37.553,0.053,54.32
H4,MERCOSUR,590190,- Other,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,781.41,911.328,890.045,801.828
H4,MERCOSUR,590210,- of nylon or Other polyamides,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,19984.217,15710.629,8445.547,7166.968
H4,MERCOSUR,590220,- of polyesters,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,9890.51,5339.257,3422.957,2407.223
H4,MERCOSUR,590290,- Other,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,209.628,0.284,35.334,17.544
H4,MERCOSUR,590310,- with poly(Vinyl chloride),Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,12341.301,9091.879,8087.79,8843.296
H4,MERCOSUR,590320,- with polyurethane,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,26368.43,19145.11,16131.01,12866.097
H4,MERCOSUR,590390,- Other,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,10342.768,7131.484,7312.242,4935.017
H4,MERCOSUR,590410,- Linoleum,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,4.605,,,
H4,MERCOSUR,590500,Textile wall coverings.,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,6.903,4.282,6.732,5.85
H4,MERCOSUR,590610,- Adhesive tape of a width Not exce,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,789.704,661.308,524.005,485.084
H4,MERCOSUR,590691,-- Knitted or crocheted,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,289.997,151.831,152.086,140.796
H4,MERCOSUR,590699,-- Other,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,5550.631,5830.485,3604.421,4381.389
H4,MERCOSUR,590700,Textile fabrics otherwise impregnat,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,719.297,975.312,1652.088,1016.736
H4,MERCOSUR,590800,"Textile wicks, woven, plaited or kn",Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,1399.057,852.958,1592.895,1544.425
H4,MERCOSUR,590900,Textile hosepiping and similar text,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,2587.246,3156.405,2798.368,2233.241
H4,MERCOSUR,591000,Transmission or conveyor belts or b,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,920.003,1099.605,1015.217,932.418
H4,MERCOSUR,591110,"- textile fabrics, felt and felt-li",Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,1192.728,804.201,1574.531,756.777
H4,MERCOSUR,591120,"- Bolting cloth, whether or Not mad",Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,1217.604,889.223,901.555,742.639
H4,MERCOSUR,591131,-- Weighing less than 650 g/m2,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,5683.308,4844.992,3841.744,4679.047
H4,MERCOSUR,591132,-- Weighing 650 g/m2 or more,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,32539.948,32282.736,27691.517,25967.936
H4,MERCOSUR,591140,- Straining cloth of a kind used in,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,930.965,1219.131,896.981,1452.447
H4,MERCOSUR,591190,- Other,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,10834.234,9276.787,8686.837,8780.128
H4,MERCOSUR,600110,- “Long pile” fabrics,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,5961.249,5408.366,5068.775,4586.755
H4,MERCOSUR,600121,-- of Cotton,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,23.894,20.889,6.163,17.634
H4,MERCOSUR,600122,-- of man-made fibres,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,454.099,618.943,613.095,561.353
H4,MERCOSUR,600129,-- of Other textile materials,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,3.068,2.465,18.227,
H4,MERCOSUR,600191,-- of Cotton,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,136.367,87.351,57.168,106.546
H4,MERCOSUR,600192,-- of man-made fibres,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,2994.155,1863.98,2536.251,1894.554
H4,MERCOSUR,600199,-- of Other textile materials,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,6.999,167.884,52.008,17.322
H4,MERCOSUR,600240,- Containing by weight 5 % or more ,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,809.405,707.893,525.059,480.632
H4,MERCOSUR,600290,- Other,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,229.491,214.673,54.95,172.753
H4,MERCOSUR,600310,- of wool or fine Animal Hair,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,0.08,,,0.047
H4,MERCOSUR,600320,- of Cotton,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,3.025,4.448,,0.078
H4,MERCOSUR,600330,- of Synthetic fibres,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,157.272,139.307,133.607,136.999
H4,MERCOSUR,600390,- Other,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,0.846,,0.094,0.056
H4,MERCOSUR,600410,- Containing by weight 5 % or more ,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,28493.337,26967.616,24957.728,27154.786
H4,MERCOSUR,600490,- Other,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,750.552,474.251,289.464,147.102
H4,MERCOSUR,600521,-- Unbleached or Bleached,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,10.734,10.889,27.442,
H4,MERCOSUR,600522,-- Dyed,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,9.926,,,0.019
H4,MERCOSUR,600524,-- Printed,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,5.752,,,
H4,MERCOSUR,600531,-- Unbleached or Bleached,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,783.752,520.055,709.395,696.919
H4,MERCOSUR,600532,-- Dyed,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,9772.559,12090.799,15903.861,13272.091
H4,MERCOSUR,600533,-- of yarns of different colours,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,1029.398,445.506,697.329,699.351
H4,MERCOSUR,600534,-- Printed,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,93.656,36.075,31.601,8.54
H4,MERCOSUR,600542,-- Dyed,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,5.505,,4.761,
H4,MERCOSUR,600543,-- of yarns of different colours,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,0.052,,,
H4,MERCOSUR,600544,-- Printed,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,,,2.633,
H4,MERCOSUR,600590,- Other,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,107.942,215.416,336.91,408.012
H4,MERCOSUR,600610,- of wool or fine Animal Hair,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,9.363,5.448,4.511,25.118
H4,MERCOSUR,600621,-- Unbleached or Bleached,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,1014.97,789.929,760.758,929.395
H4,MERCOSUR,600622,-- Dyed,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,8688.484,7565.338,7258.748,5186.541
H4,MERCOSUR,600623,-- of yarns of different colours,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,1248.982,1109.63,1374.514,1204.487
H4,MERCOSUR,600624,-- Printed,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,794.833,569.68,546.508,527.001
H4,MERCOSUR,600631,-- Unbleached or Bleached,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,826.989,772.696,782.232,936.104
H4,MERCOSUR,600632,-- Dyed,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,3895.363,5476.032,5782.767,4510.953
H4,MERCOSUR,600633,-- of yarns of different colours,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,1225.249,1207.347,1447.105,1311.064
H4,MERCOSUR,600634,-- Printed,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,505.956,370.036,435.368,212.958
H4,MERCOSUR,600641,-- Unbleached or Bleached,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,2226.079,375.007,67.405,328.357
H4,MERCOSUR,600642,-- Dyed,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,3437.234,2086.1,2263.34,2036.78
H4,MERCOSUR,600643,-- of yarns of different colours,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,91.841,85.787,189.217,609.991
H4,MERCOSUR,600644,-- Printed,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,1047.477,570.955,1217.999,281.273
H4,MERCOSUR,600690,- Other,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,366.481,825.426,1265.056,777.771
H4,MERCOSUR,610120,- of Cotton,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,1124.976,998.82,1011.084,1060.937
H4,MERCOSUR,610130,- of man-made fibres,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,758.212,1128.892,777.535,538.146
H4,MERCOSUR,610190,- of Other textile materials,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,40.571,1452.463,907.127,373.897
H4,MERCOSUR,610210,- of wool or fine Animal Hair,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,156.337,105.474,143.642,128.137
H4,MERCOSUR,610220,- of Cotton,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,878.524,870.812,663.158,583.82
H4,MERCOSUR,610230,- of man-made fibres,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,656.486,532.63,576.848,864.831
H4,MERCOSUR,610290,- of Other textile materials,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,91.083,37.092,30.139,48.135
H4,MERCOSUR,610310,- Suits,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,1.409,1.257,1.485,7.297
H4,MERCOSUR,610322,-- of Cotton,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,1146.827,1152.783,1361.957,1650.357
H4,MERCOSUR,610323,-- of Synthetic fibres,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,77.837,20.935,24.405,28.284
H4,MERCOSUR,610329,-- of Other textile materials,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,24.544,48.976,40.425,66.822
H4,MERCOSUR,610331,-- of wool or fine Animal Hair,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,1.957,1.826,2.484,0.527
H4,MERCOSUR,610332,-- of Cotton,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,35.052,7.955,25.99,10.866
H4,MERCOSUR,610333,-- of Synthetic fibres,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,15.884,13.041,7.262,53.273
H4,MERCOSUR,610339,-- of Other textile materials,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,4.192,2.174,40.578,11.091
H4,MERCOSUR,610341,-- of wool or fine Animal Hair,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,0.071,12.598,0.694,0.022
H4,MERCOSUR,610342,-- of Cotton,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,2522.682,2824.894,2937.948,2237.026
H4,MERCOSUR,610343,-- of Synthetic fibres,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,4833.472,5057.62,3569.42,946.421
H4,MERCOSUR,610349,-- of Other textile materials,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,88.441,246.59,200.053,95.862
H4,MERCOSUR,610413,-- of Synthetic fibres,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,1.583,3.133,8.094,3.072
H4,MERCOSUR,610419,-- of Other textile materials,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,0.92,9.907,7.095,12.245
H4,MERCOSUR,610422,-- of Cotton,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,2218.671,2380.634,2215.018,2305.959
H4,MERCOSUR,610423,-- of Synthetic fibres,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,108.485,110.867,111.448,153.988
H4,MERCOSUR,610429,-- of Other textile materials,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,59.908,75.112,70.691,112.688
H4,MERCOSUR,610431,-- of wool or fine Animal Hair,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,98.787,29.306,31.717,2.432
H4,MERCOSUR,610432,-- of Cotton,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,148.794,110.337,55.878,90.139
H4,MERCOSUR,610433,-- of Synthetic fibres,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,161.812,176.242,155.639,74.113
H4,MERCOSUR,610439,-- of Other textile materials,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,168.084,65.325,42.219,28.524
H4,MERCOSUR,610441,-- of wool or fine Animal Hair,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,135.846,75.348,70.356,22.041
H4,MERCOSUR,610442,-- of Cotton,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,2007.351,1778.457,1372.288,1592.802
H4,MERCOSUR,610443,-- of Synthetic fibres,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,1406.842,1796.706,1554.383,1447.918
H4,MERCOSUR,610444,-- of Artificial fibres,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,922.248,867.517,729.81,1003.117
H4,MERCOSUR,610449,-- of Other textile materials,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,570.622,528.256,411.488,369.528
H4,MERCOSUR,610451,-- of wool or fine Animal Hair,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,4.827,8.335,19.039,28.399
H4,MERCOSUR,610452,-- of Cotton,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,242.155,323.846,70.697,125.515
H4,MERCOSUR,610453,-- of Synthetic fibres,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,475.701,674.427,640.825,465.089
H4,MERCOSUR,610459,-- of Other textile materials,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,349.668,375.091,545.608,538.494
H4,MERCOSUR,610461,-- of wool or fine Animal Hair,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,6.399,6.583,4.749,6.268
H4,MERCOSUR,610462,-- of Cotton,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,2260.603,2478.35,2339.398,2070.033
H4,MERCOSUR,610463,-- of Synthetic fibres,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,3353.318,4807.321,5873.33,7082.919
H4,MERCOSUR,610469,-- of Other textile materials,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,1004.285,588.422,628.359,811.38
H4,MERCOSUR,610510,- of Cotton,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,4787.805,3499.973,2794.683,2758.438
H4,MERCOSUR,610520,- of man-made fibres,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,562.958,710.066,805.26,682.762
H4,MERCOSUR,610590,- of Other textile materials,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,87.641,251.569,147.623,600.263
H4,MERCOSUR,610610,- of Cotton,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,4687.941,4423.594,4364.293,4404.412
H4,MERCOSUR,610620,- of man-made fibres,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,5321.955,6053.158,6108.914,7633.847
H4,MERCOSUR,610690,- of Other textile materials,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,1140.619,796.884,708.36,714.271
H4,MERCOSUR,610711,-- of Cotton,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,5139.884,4594.738,3034.342,2316.468
H4,MERCOSUR,610712,-- of man-made fibres,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,4846.423,4875.245,3979.309,2364.909
H4,MERCOSUR,610719,-- of Other textile materials,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,99.436,71.375,46.336,7.58
H4,MERCOSUR,610721,-- of Cotton,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,326.25,301.971,209.772,221.46
H4,MERCOSUR,610722,-- of man-made fibres,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,35.728,30.073,6.767,54.242
H4,MERCOSUR,610729,-- of Other textile materials,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,2.711,0.322,0.449,3.253
H4,MERCOSUR,610791,-- of Cotton,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,6.254,6.864,3.372,16.99
H4,MERCOSUR,610799,-- of Other textile materials,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,32.26,1.742,0.396,2.543
H4,MERCOSUR,610811,-- of man-made fibres,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,56.309,74.849,33.13,33.838
H4,MERCOSUR,610819,-- of Other textile materials,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,1.652,2.983,2.294,2.16
H4,MERCOSUR,610821,-- of Cotton,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,1061.193,855.336,667.391,710.561
H4,MERCOSUR,610822,-- of man-made fibres,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,4736.665,4306.859,3541.509,4600.182
H4,MERCOSUR,610829,-- of Other textile materials,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,1289.363,1113.879,566.511,354.48
H4,MERCOSUR,610831,-- of Cotton,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,556.574,596.101,498.177,518.039
H4,MERCOSUR,610832,-- of man-made fibres,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,468.296,409.846,518.477,627.409
H4,MERCOSUR,610839,-- of Other textile materials,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,11.239,10.126,7.846,22.053
H4,MERCOSUR,610891,-- of Cotton,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,282.244,252.029,110.236,142.428
H4,MERCOSUR,610892,-- of man-made fibres,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,953.166,1150.352,789.473,302.034
H4,MERCOSUR,610899,-- of Other textile materials,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,51.044,7.213,9.259,24.94
H4,MERCOSUR,610910,- of Cotton,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,20467.242,19666.991,18088.28,12565.796
H4,MERCOSUR,610990,- of Other textile materials,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,15622.568,16539.648,13781.199,8216.401
H4,MERCOSUR,611011,-- of wool,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,4616.57,2883.02,1519.879,1398.863
H4,MERCOSUR,611012,-- of Kashmir (cashmere) Goats,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,37.217,194.424,64.145,102.412
H4,MERCOSUR,611019,-- Other,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,390.908,492.736,183.05,134.525
H4,MERCOSUR,611020,- of Cotton,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,6532.715,7045.563,6460.931,3083.569
H4,MERCOSUR,611030,- of man-made fibres,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,5305.66,5974.473,4790.902,2788.516
H4,MERCOSUR,611090,- of Other textile materials,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,144.156,231.482,104.199,101.574
H4,MERCOSUR,611120,- of Cotton,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,4953.509,4940.136,4065.591,4255.952
H4,MERCOSUR,611130,- of Synthetic fibres,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,452.288,485.66,346.081,190.506
H4,MERCOSUR,611190,- of Other textile materials,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,103.212,166.459,87.103,184.472
H4,MERCOSUR,611211,-- of Cotton,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,17.576,15.679,122.583,20.551
H4,MERCOSUR,611212,-- of Synthetic fibres,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,334.336,75.263,343.798,69.401
H4,MERCOSUR,611219,-- of Other textile materials,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,38.875,250.47,628.742,457.869
H4,MERCOSUR,611220,- Ski Suits,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,244.463,98.756,87.942,168.302
H4,MERCOSUR,611231,-- of Synthetic fibres,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,200.315,169.155,436.687,293.862
H4,MERCOSUR,611239,-- of Other textile materials,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,28.952,54.204,57.933,89.861
H4,MERCOSUR,611241,-- of Synthetic fibres,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,9265.199,8906.029,7852.176,8056.891
H4,MERCOSUR,611249,-- of Other textile materials,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,477.079,661.054,364.124,327.19
H4,MERCOSUR,611300,"Garments, made up of knitted or cro",Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,521.579,570.184,806.04,330.888
H4,MERCOSUR,611420,- of Cotton,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,607.106,343,255.628,191.941
H4,MERCOSUR,611430,- of man-made fibres,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,2555.318,1565.996,1412.664,1390.322
H4,MERCOSUR,611490,- of Other textile materials,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,280.755,218.115,109.587,232.492
H4,MERCOSUR,611510,- Graduated compression hosiery (fo,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,2933.392,2777.005,2699.562,2655.083
H4,MERCOSUR,611521,"-- of Synthetic fibres, Measuring P",Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,962.344,1097.877,706.619,671.955
H4,MERCOSUR,611522,"-- of Synthetic fibres, Measuring P",Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,125.309,171.637,72.496,56.664
H4,MERCOSUR,611529,-- of Other textile materials,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,83.075,68.011,81.278,106.085
H4,MERCOSUR,611530,- Other women's full-length or knee,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,747.504,954.197,712.645,642.432
H4,MERCOSUR,611594,-- of wool or fine Animal Hair,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,17.159,15.863,2.877,6.358
H4,MERCOSUR,611595,-- of Cotton,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,7359.507,4086.396,3962.175,3120.094
H4,MERCOSUR,611596,-- of Synthetic fibres,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,823.565,2798.482,2190.901,5571.398
H4,MERCOSUR,611599,-- of Other textile materials,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,769.043,274.739,123.867,176.021
H4,MERCOSUR,611610,"- impregnated, coated or covered wi",Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,488.848,581.425,392.605,500.195
H4,MERCOSUR,611691,-- of wool or fine Animal Hair,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,29.64,24.255,2.746,5.414
H4,MERCOSUR,611692,-- of Cotton,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,191.084,128.27,114.609,75.315
H4,MERCOSUR,611693,-- of Synthetic fibres,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,538.275,670.321,535.328,589.288
H4,MERCOSUR,611699,-- of Other textile materials,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,42.982,48.713,2.306,53.636
H4,MERCOSUR,611710,"- Shawls, scarves, mufflers, mantil",Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,1317.325,1120.703,762.133,658.429
H4,MERCOSUR,611780,- Other accessories,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,238.425,382.643,339.159,318.381
H4,MERCOSUR,611790,- Parts,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,860.126,630.234,436.723,409.682
H4,MERCOSUR,620111,-- of wool or fine Animal Hair,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,453.521,483.966,184.679,154.328
H4,MERCOSUR,620112,-- of Cotton,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,348.037,174.996,101.762,71.167
H4,MERCOSUR,620113,-- of man-made fibres,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,2591.816,1298.792,1063.323,254.536
H4,MERCOSUR,620119,-- of Other textile materials,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,40.559,102.5,74.547,84.583
H4,MERCOSUR,620191,-- of wool or fine Animal Hair,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,470.849,99.065,177.724,54.418
H4,MERCOSUR,620192,-- of Cotton,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,657.391,457.241,239.195,97.598
H4,MERCOSUR,620193,-- of man-made fibres,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,993.328,709.275,1011.366,234.585
H4,MERCOSUR,620199,-- of Other textile materials,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,14.808,60.342,161.535,34.5
H4,MERCOSUR,620211,-- of wool or fine Animal Hair,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,1563.497,1147.392,1200.507,846.111
H4,MERCOSUR,620212,-- of Cotton,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,251.898,273.356,271.189,146.617
H4,MERCOSUR,620213,-- of man-made fibres,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,1018.253,968.872,771.964,489.318
H4,MERCOSUR,620219,-- of Other textile materials,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,58.746,17.344,18.524,103.983
H4,MERCOSUR,620291,-- of wool or fine Animal Hair,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,260.123,279.311,304.377,123.653
H4,MERCOSUR,620292,-- of Cotton,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,885.958,506.469,274.941,327.606
H4,MERCOSUR,620293,-- of man-made fibres,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,1240.724,925.725,1032.11,539.126
H4,MERCOSUR,620299,-- of Other textile materials,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,130.118,44.512,45.211,82.563
H4,MERCOSUR,620311,-- of wool or fine Animal Hair,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,1631.199,777.788,1007.2,364.522
H4,MERCOSUR,620312,-- of Synthetic fibres,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,542.849,765.187,667.32,685.34
H4,MERCOSUR,620319,-- of Other textile materials,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,21.516,44.456,15.008,17.224
H4,MERCOSUR,620322,-- of Cotton,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,1123.365,1060.226,1002.26,600.017
H4,MERCOSUR,620323,-- of Synthetic fibres,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,842.748,258.243,351.464,431.628
H4,MERCOSUR,620329,-- of Other textile materials,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,200.733,292.693,43.905,121.747
H4,MERCOSUR,620331,-- of wool or fine Animal Hair,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,758.757,511.233,290.189,97.123
H4,MERCOSUR,620332,-- of Cotton,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,471.17,297.466,322.26,120.226
H4,MERCOSUR,620333,-- of Synthetic fibres,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,945.853,343.691,510.038,276.761
H4,MERCOSUR,620339,-- of Other textile materials,Paises socios del MERCOSUR --- MERC,WLD, World,Export,6,221.081,144.323,150.144,152.95
